Internal ID,NAICS Code ID,Primary Name,NAICS Sector,NAICS Sub Sector,GICS Sector,GICS Industry Group,GICS Sub Industry,Supply Chain Tier,Contagion Score,material_id,material_name,hs_code,market_ticker,origin_country_1,o1_market_share,origin_country_2,o2_market_share,origin_country_3,o3_market_share,refining_country_1,r1_market_share,refining_country_2,r2_market_share,refining_country_3,r3_market_share,primary_transit_vehicle,cost_weight_metric,substitute_material_id,substitutability_index,search_tags
PC_333922,333922,Conveyor and Conveying Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.3,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333922,333922,Conveyor and Conveying Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.3,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333923,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing ",Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.0,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333923,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing ",Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.0,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333923,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing ",Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.0,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333924,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing ",Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.0,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333924,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing ",Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.0,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333924,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing ",Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.0,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333991,333991,Power-Driven Handtool Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,3.8,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333991,333991,Power-Driven Handtool Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,3.8,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333991,333991,Power-Driven Handtool Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,3.8,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333992,333992,Welding and Soldering Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.3,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333992,333992,Welding and Soldering Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.3,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333992,333992,Welding and Soldering Equipment Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.3,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333993,333993,Packaging Machinery Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,3.0,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333993,333993,Packaging Machinery Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,3.0,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333993,333993,Packaging Machinery Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,3.0,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333994,333994,Industrial Process Furnace and Oven Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,2.2,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333994,333994,Industrial Process Furnace and Oven Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,2.2,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333994,333994,Industrial Process Furnace and Oven Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,2.2,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333995,333995,Fluid Power Cylinder and Actuator Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,2.6,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333995,333995,Fluid Power Cylinder and Actuator Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,2.6,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333995,333995,Fluid Power Cylinder and Actuator Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,2.6,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333996,333996,Fluid Power Pump and Motor Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.1,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333996,333996,Fluid Power Pump and Motor Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.1,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333996,333996,Fluid Power Pump and Motor Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,4.1,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333998,333998,All Other Miscellaneous General Purpose Machinery Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,3.7,MAT_STL_01,Steel,720839,CME: HRC,China,54%,India,6%,Japan,5%,China,54%,India,6%,Japan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333998,333998,All Other Miscellaneous General Purpose Machinery Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,3.7,MAT_ALU_01,Aluminum,760120,LME: ALI,China,59%,India,6%,Russia,5%,China,59%,India,6%,Russia,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_333998,333998,All Other Miscellaneous General Purpose Machinery Manufacturing ,Manufacturing,Machinery Manufacturing,Industrials,Capital Goods,Industrial Machinery,2,3.7,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334111,334111,Electronic Computer Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.6,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334111,334111,Electronic Computer Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.6,MAT_GAL_01,Gallium,811292,Unlisted,China,98%,Russia,1%,Japan,1%,China,98%,USA,1%,Japan,1%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334111,334111,Electronic Computer Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.6,MAT_GER_01,Germanium,811292,Unlisted,China,60%,Russia,10%,USA,5%,China,60%,USA,10%,Canada,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334111,334111,Electronic Computer Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.6,MAT_TAN_01,Tantalum,810320,Unlisted,Congo (DRC),40%,Rwanda,20%,Brazil,15%,China,30%,USA,25%,Germany,15%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334111,334111,Electronic Computer Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.6,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334112,334112,Computer Storage Device Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,4.7,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334112,334112,Computer Storage Device Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,4.7,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334118,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.9,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334118,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.9,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33421,33421,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.8,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33421,33421,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.8,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33422,33422,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.4,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33422,33422,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.4,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33429,33429,Other Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.6,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33429,33429,Other Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,3.6,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33431,33431,Audio and Video Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,2.6,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33431,33431,Audio and Video Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,2.6,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334412,334412,Bare Printed Circuit Board Manufacturing  ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,4.6,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334412,334412,Bare Printed Circuit Board Manufacturing  ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,4.6,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334413,334413,Semiconductor and Related Device Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Semiconductors,Semiconductors,3,4.7,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334413,334413,Semiconductor and Related Device Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Semiconductors,Semiconductors,3,4.7,MAT_GAL_01,Gallium,811292,Unlisted,China,98%,Russia,1%,Japan,1%,China,98%,USA,1%,Japan,1%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334413,334413,Semiconductor and Related Device Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Semiconductors,Semiconductors,3,4.7,MAT_GER_01,Germanium,811292,Unlisted,China,60%,Russia,10%,USA,5%,China,60%,USA,10%,Canada,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334413,334413,Semiconductor and Related Device Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Semiconductors,Semiconductors,3,4.7,MAT_TAN_01,Tantalum,810320,Unlisted,Congo (DRC),40%,Rwanda,20%,Brazil,15%,China,30%,USA,25%,Germany,15%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334413,334413,Semiconductor and Related Device Manufacturing ,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Semiconductors,Semiconductors,3,4.7,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334416,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing ",Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,2.9,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334416,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing ",Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,2.9,MAT_COP_01,Copper,740311,COMEX: HG,Chile,24%,Peru,10%,China,9%,China,42%,Chile,10%,Japan,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_334416,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing ",Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Technology Hardware & Equipment,Electronic Equipment & Instruments,2,2.9,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
